,property_type,region,area_m2,country,state,city,lat,lon,price_brl,has_city,has_geo,area_missing_flag,geo_resolution,price_per_m2_raw,area_m2_group_median_x,area_m2_imputed,area_imputed_flag,price_per_m2,area_m2_group_median_y,area_m2_group_median
9945,apartment,South,66.0,Brasil,Paraná,Londrina,-23.343237,-51.170074,435578.55000000005,1,1,0,2,6599.675000000001,88.0,66.0,0,6599.675000000001,88.0,88.0
9946,apartment,South,98.0,Brasil,Paraná,Londrina,-23.326962,-51.154922,552364.1000000001,1,1,0,2,5636.3683673469395,88.0,98.0,0,5636.3683673469395,88.0,88.0
9947,apartment,South,211.0,Brasil,Paraná,Londrina,,,1428255.75,1,0,0,2,6768.984597156398,88.0,211.0,0,6768.984597156398,88.0,88.0
9948,apartment,South,73.0,Brasil,Paraná,Londrina,-23.330015,-51.153603,546051.35,1,1,0,2,7480.155479452054,88.0,73.0,0,7480.155479452054,88.0,88.0
9949,apartment,South,122.0,Brasil,Paraná,Londrina,-23.329313,-51.176842,1006880.8500000001,1,1,0,2,8253.121721311476,88.0,122.0,0,8253.121721311476,88.0,88.0
9950,apartment,South,66.0,Brasil,Paraná,Londrina,-23.345825,-51.181374,426109.45,1,1,0,2,6456.203787878788,88.0,66.0,0,6456.203787878788,88.0,88.0
9951,apartment,South,74.0,Brasil,Paraná,Londrina,-23.317528,-51.166519,394545.75,1,1,0,2,5331.699324324324,88.0,74.0,0,5331.699324324324,88.0,88.0
9952,apartment,South,106.0,Brasil,Paraná,Londrina,-23.312801,-51.151173,419796.69999999995,1,1,0,2,3960.346226415094,88.0,106.0,0,3960.346226415094,88.0,88.0
9953,apartment,South,72.0,Brasil,Paraná,Londrina,-23.326391,-51.18082,495549.5,1,1,0,2,6882.631944444444,88.0,72.0,0,6882.631944444444,88.0,88.0
9954,apartment,South,106.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,662836.9,1,1,0,2,6253.178301886793,88.0,106.0,0,6253.178301886793,88.0,88.0
9955,apartment,South,130.0,Brasil,Paraná,Londrina,-23.324007,-51.154922,891673.5,1,1,0,2,6859.026923076923,88.0,130.0,0,6859.026923076923,88.0,88.0
9956,apartment,South,100.0,Brasil,Paraná,Londrina,-23.328314,-51.178131,939019.0,1,1,0,2,9390.19,88.0,100.0,0,9390.19,88.0,88.0
9957,apartment,South,110.0,Brasil,Paraná,Londrina,-23.306467,-51.156239,599709.6,1,1,0,2,5451.905454545455,88.0,110.0,0,5451.905454545455,88.0,88.0
9958,apartment,South,137.0,Brasil,Paraná,Londrina,-23.316439,-51.158752,755634.1000000001,1,1,0,2,5515.577372262775,88.0,137.0,0,5515.577372262775,88.0,88.0
9959,apartment,South,85.0,Brasil,Paraná,Londrina,-23.3003681,-51.224548,654946.0,1,1,0,2,7705.247058823529,88.0,85.0,0,7705.247058823529,88.0,88.0
9960,apartment,South,81.0,Brasil,Paraná,Londrina,-23.332329,-51.174355,647055.1,1,1,0,2,7988.334567901235,88.0,81.0,0,7988.334567901235,88.0,88.0
9961,apartment,South,83.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,443469.45,1,1,0,2,5343.0054216867475,88.0,83.0,0,5343.0054216867475,88.0,88.0
9962,apartment,South,99.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,481345.85,1,1,0,2,4862.079292929293,88.0,99.0,0,4862.079292929293,88.0,88.0
9963,apartment,South,62.0,Brasil,Paraná,Londrina,-23.320759,-51.1562,612335.0499999999,1,1,0,2,9876.371774193547,88.0,62.0,0,9876.371774193547,88.0,88.0
9964,apartment,South,96.0,Brasil,Paraná,Londrina,,,426109.45,1,0,0,2,4438.640104166667,88.0,96.0,0,4438.640104166667,88.0,88.0
9965,apartment,South,69.0,Brasil,Paraná,Londrina,-23.334484,-51.184425,520800.44999999995,1,1,0,2,7547.832608695651,88.0,69.0,0,7547.832608695651,88.0,88.0
9966,apartment,South,132.0,Brasil,Paraná,Londrina,,,1006880.8500000001,1,0,0,2,7627.885227272728,88.0,132.0,0,7627.885227272728,88.0,88.0
9967,apartment,South,62.0,Brasil,Paraná,Londrina,-23.3126597,-51.1602127,410327.60000000003,1,1,0,2,6618.187096774194,88.0,62.0,0,6618.187096774194,88.0,88.0
9968,apartment,South,76.0,Brasil,Paraná,Londrina,-23.332329,-51.174355,604444.15,1,1,0,2,7953.212500000001,88.0,76.0,0,7953.212500000001,88.0,88.0
9969,apartment,South,101.0,Brasil,Paraná,Londrina,-23.318197,-51.155926,394545.75,1,1,0,2,3906.3935643564355,88.0,101.0,0,3906.3935643564355,88.0,88.0
9970,apartment,South,84.0,Brasil,Paraná,Londrina,-23.332329,-51.174355,888517.1000000001,1,1,0,2,10577.584523809524,88.0,84.0,0,10577.584523809524,88.0,88.0
9971,apartment,South,79.0,Brasil,Paraná,Londrina,-23.332329,-51.174355,604444.15,1,1,0,2,7651.191772151899,88.0,79.0,0,7651.191772151899,88.0,88.0
9972,apartment,South,136.0,Brasil,Paraná,Londrina,,,552364.1000000001,1,0,0,2,4061.5007352941184,88.0,136.0,0,4061.5007352941184,88.0,88.0
9973,apartment,South,64.0,Brasil,Paraná,Londrina,-23.329313,-51.176842,506596.8,1,1,0,2,7915.575,88.0,64.0,0,7915.575,88.0,88.0
9974,apartment,South,78.0,Brasil,Paraná,Londrina,-23.331455,-51.154877,789091.55,1,1,0,2,10116.558333333334,88.0,78.0,0,10116.558333333334,88.0,88.0
9975,apartment,South,156.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,1104728.2000000002,1,1,0,2,7081.591025641027,88.0,156.0,0,7081.591025641027,88.0,88.0
9976,apartment,South,76.0,Brasil,Paraná,Londrina,-23.329313,-51.176842,501862.25,1,1,0,2,6603.450657894737,88.0,76.0,0,6603.450657894737,88.0,88.0
9977,apartment,South,76.0,Brasil,Paraná,Londrina,-23.329313,-51.176842,587084.1000000001,1,1,0,2,7724.790789473685,88.0,76.0,0,7724.790789473685,88.0,88.0
9978,apartment,South,63.0,Brasil,Paraná,Londrina,-23.316387,-51.136185,427687.60000000003,1,1,0,2,6788.692063492064,88.0,63.0,0,6788.692063492064,88.0,88.0
9979,apartment,South,66.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,559150.3,1,1,0,2,8471.974242424243,88.0,66.0,0,8471.974242424243,88.0,88.0
9980,apartment,South,64.0,Brasil,Paraná,Londrina,-23.329313,-51.176842,618647.8,1,1,0,2,9666.371875,88.0,64.0,0,9666.371875,88.0,88.0
9981,apartment,South,56.0,Brasil,Paraná,Londrina,,,495549.5,1,0,0,2,8849.098214285714,88.0,56.0,0,8849.098214285714,88.0,88.0
9982,apartment,South,70.0,Brasil,Paraná,Londrina,-23.334484,-51.184425,489236.75,1,1,0,2,6989.096428571429,88.0,70.0,0,6989.096428571429,88.0,88.0
9983,apartment,South,68.0,Brasil,Paraná,Ibiporã,,,554731.35,1,0,0,2,8157.813970588235,88.0,68.0,0,8157.813970588235,88.0,88.0
9984,apartment,South,136.0,Brasil,Paraná,Londrina,-23.329313,-51.176842,1254655.6,1,1,0,2,9225.408823529413,88.0,136.0,0,9225.408823529413,88.0,88.0
9985,apartment,South,78.0,Brasil,Paraná,Londrina,-23.345825,-51.181374,504229.5,1,1,0,2,6464.4807692307695,88.0,78.0,0,6464.4807692307695,88.0,88.0
9986,apartment,South,121.0,Brasil,Paraná,Londrina,-23.3292226,-51.1807555,1128400.95,1,1,0,2,9325.627685950412,88.0,121.0,0,9325.627685950412,88.0,88.0
9987,apartment,South,173.0,Brasil,Paraná,Londrina,,,1562401.35,1,0,0,2,9031.221676300578,88.0,173.0,0,9031.221676300578,88.0,88.0
9988,apartment,South,110.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,505018.6,1,1,0,2,4591.078181818181,88.0,110.0,0,4591.078181818181,88.0,88.0
9989,apartment,South,82.0,Brasil,Paraná,Londrina,-23.3240489,-51.1670633,536582.25,1,1,0,2,6543.6859756097565,88.0,82.0,0,6543.6859756097565,88.0,88.0
9990,apartment,South,120.0,Brasil,Paraná,Londrina,-23.351078,-51.150951,386654.85,1,1,0,2,3222.1237499999997,88.0,120.0,0,3222.1237499999997,88.0,88.0
9991,apartment,South,129.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,441891.25,1,1,0,2,3425.513565891473,88.0,129.0,0,3425.513565891473,88.0,88.0
9992,apartment,South,81.0,Brasil,Paraná,Londrina,-23.329313,-51.176842,670727.8500000001,1,1,0,2,8280.590740740741,88.0,81.0,0,8280.590740740741,88.0,88.0
9993,apartment,South,100.0,Brasil,Paraná,Londrina,-23.318197,-51.155926,552364.1000000001,1,1,0,2,5523.6410000000005,88.0,100.0,0,5523.6410000000005,88.0,88.0
9994,apartment,South,85.0,Brasil,Paraná,Londrina,-23.334579,-51.172951,468720.4,1,1,0,2,5514.357647058824,88.0,85.0,0,5514.357647058824,88.0,88.0
9995,apartment,South,58.0,Brasil,Paraná,Londrina,,,418218.5,1,0,0,2,7210.663793103448,88.0,58.0,0,7210.663793103448,88.0,88.0
9996,apartment,South,57.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,482292.75,1,1,0,2,8461.276315789473,88.0,57.0,0,8461.276315789473,88.0,88.0
9997,apartment,South,70.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,565778.65,1,1,0,2,8082.552142857143,88.0,70.0,0,8082.552142857143,88.0,88.0
9998,apartment,South,108.0,Brasil,Paraná,Londrina,-23.332329,-51.174355,849693.8,1,1,0,2,7867.535185185186,88.0,108.0,0,7867.535185185186,88.0,88.0
9999,apartment,South,80.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,629695.0499999999,1,1,0,2,7871.188124999999,88.0,80.0,0,7871.188124999999,88.0,88.0
10000,apartment,South,128.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,899564.4,1,1,0,2,7027.846875,88.0,128.0,0,7027.846875,88.0,88.0
10001,apartment,South,81.0,Brasil,Paraná,Londrina,-23.328314,-51.178131,665993.3,1,1,0,2,8222.13950617284,88.0,81.0,0,8222.13950617284,88.0,88.0
10002,apartment,South,95.0,Brasil,Paraná,Londrina,-23.3287292,-51.1832056,766997.0,1,1,0,2,8073.652631578947,88.0,95.0,0,8073.652631578947,88.0,88.0
10003,apartment,South,110.0,Brasil,Paraná,Londrina,-23.328314,-51.178131,795404.2999999999,1,1,0,2,7230.948181818181,88.0,110.0,0,7230.948181818181,88.0,88.0
10004,apartment,South,130.0,Brasil,Paraná,Londrina,-23.3292226,-51.1807555,1052648.15,1,1,0,2,8097.293461538461,88.0,130.0,0,8097.293461538461,88.0,88.0
10005,apartment,South,165.0,Brasil,Paraná,Londrina,,,1390379.35,1,0,0,2,8426.541515151515,88.0,165.0,0,8426.541515151515,88.0,88.0
10006,apartment,South,236.0,Brasil,Paraná,Londrina,-23.330463,-51.182419,1816488.85,1,1,0,2,7696.986652542373,88.0,236.0,0,7696.986652542373,88.0,88.0
10007,apartment,South,63.0,Brasil,Paraná,Londrina,,,434000.35000000003,1,0,0,2,6888.894444444445,88.0,63.0,0,6888.894444444445,88.0,88.0
10008,apartment,South,70.0,Brasil,Paraná,Londrina,-23.306494,-51.162598,486080.4,1,1,0,2,6944.005714285715,88.0,70.0,0,6944.005714285715,88.0,88.0
10009,apartment,South,66.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,402436.69999999995,1,1,0,2,6097.525757575757,88.0,66.0,0,6097.525757575757,88.0,88.0
10010,apartment,South,69.0,Brasil,Paraná,Londrina,-23.343237,-51.170074,500284.05,1,1,0,2,7250.49347826087,88.0,69.0,0,7250.49347826087,88.0,88.0
10011,apartment,South,71.0,Brasil,Paraná,Londrina,-23.346697,-51.173489,531847.7,1,1,0,2,7490.812676056337,88.0,71.0,0,7490.812676056337,88.0,88.0
10012,apartment,South,66.0,Brasil,Paraná,Londrina,-23.345825,-51.181374,445047.65,1,1,0,2,6743.146212121213,88.0,66.0,0,6743.146212121213,88.0,88.0
10013,apartment,South,69.0,Brasil,Paraná,Londrina,-23.335434,-51.197762,505018.6,1,1,0,2,7319.110144927536,88.0,69.0,0,7319.110144927536,88.0,88.0
10014,apartment,South,90.0,Brasil,Paraná,Londrina,,,452938.55000000005,1,0,0,2,5032.650555555556,88.0,90.0,0,5032.650555555556,88.0,88.0
10015,apartment,South,104.0,Brasil,Paraná,Londrina,-23.322023,-51.140327,394545.75,1,1,0,2,3793.7091346153848,88.0,104.0,0,3793.7091346153848,88.0,88.0
10016,apartment,South,63.0,Brasil,Paraná,Londrina,-23.316387,-51.136185,426109.45,1,1,0,2,6763.642063492063,88.0,63.0,0,6763.642063492063,88.0,88.0
10017,apartment,South,94.0,Brasil,Paraná,Londrina,-23.329313,-51.176842,939019.0,1,1,0,2,9989.563829787234,88.0,94.0,0,9989.563829787234,88.0,88.0
10018,apartment,South,150.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,1057382.7,1,1,0,2,7049.218,88.0,150.0,0,7049.218,88.0,88.0
10019,apartment,South,58.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,402436.69999999995,1,1,0,2,6938.563793103447,88.0,58.0,0,6938.563793103447,88.0,88.0
10020,apartment,South,58.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,394545.75,1,1,0,2,6802.512931034483,88.0,58.0,0,6802.512931034483,88.0,88.0
10021,apartment,South,71.0,Brasil,Paraná,Londrina,,,503440.4,1,0,0,2,7090.70985915493,88.0,71.0,0,7090.70985915493,88.0,88.0
10022,apartment,South,138.0,Brasil,Paraná,Londrina,-23.3032787,-51.1701158,710182.4,1,1,0,2,5146.249275362319,88.0,138.0,0,5146.249275362319,88.0,88.0
10023,apartment,South,73.0,Brasil,Paraná,Londrina,-23.326427,-51.181187,623382.35,1,1,0,2,8539.484246575343,88.0,73.0,0,8539.484246575343,88.0,88.0
10024,apartment,South,110.0,Brasil,Paraná,Londrina,,,599709.6,1,0,0,2,5451.905454545455,88.0,110.0,0,5451.905454545455,88.0,88.0
10025,apartment,South,69.0,Brasil,Paraná,Londrina,-23.345825,-51.181374,468720.4,1,1,0,2,6793.049275362319,88.0,69.0,0,6793.049275362319,88.0,88.0
10026,apartment,South,68.0,Brasil,Paraná,Londrina,-23.3121155,-51.1662487,550785.8999999999,1,1,0,2,8099.792647058822,88.0,68.0,0,8099.792647058822,88.0,88.0
10027,apartment,South,64.0,Brasil,Paraná,Londrina,-23.315563,-51.138317,481345.85,1,1,0,2,7521.02890625,88.0,64.0,0,7521.02890625,88.0,88.0
10028,apartment,South,53.0,Brasil,Paraná,Londrina,-23.316437,-51.156197,394545.75,1,1,0,2,7444.259433962264,88.0,53.0,0,7444.259433962264,88.0,88.0
10029,apartment,South,69.0,Brasil,Paraná,Londrina,-23.345825,-51.181374,447414.89999999997,1,1,0,2,6484.2739130434775,88.0,69.0,0,6484.2739130434775,88.0,88.0
10030,apartment,South,69.0,Brasil,Paraná,Londrina,-23.332329,-51.174355,563884.85,1,1,0,2,8172.244202898551,88.0,69.0,0,8172.244202898551,88.0,88.0
10031,apartment,South,69.0,Brasil,Paraná,Londrina,,,409065.05,1,0,0,2,5928.478985507246,88.0,69.0,0,5928.478985507246,88.0,88.0
10032,apartment,South,170.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,789091.55,1,1,0,2,4641.715,88.0,170.0,0,4641.715,88.0,88.0
10033,apartment,South,76.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,672306.0,1,1,0,2,8846.131578947368,88.0,76.0,0,8846.131578947368,88.0,88.0
10034,apartment,South,65.0,Brasil,Paraná,Londrina,,,452938.55000000005,1,0,0,2,6968.285384615386,88.0,65.0,0,6968.285384615386,88.0,88.0
10035,apartment,South,94.0,Brasil,Paraná,Londrina,-23.330463,-51.182419,755634.1000000001,1,1,0,2,8038.660638297873,88.0,94.0,0,8038.660638297873,88.0,88.0
10036,apartment,South,77.0,Brasil,Paraná,Londrina,-23.3287292,-51.1832056,679881.3,1,1,0,2,8829.627272727274,88.0,77.0,0,8829.627272727274,88.0,88.0
10037,apartment,South,66.0,Brasil,Paraná,Londrina,-23.312599,-51.198318,463985.85,1,1,0,2,7030.088636363636,88.0,66.0,0,7030.088636363636,88.0,88.0
10038,apartment,South,53.0,Brasil,Paraná,Londrina,-23.301695,-51.165058,386654.85,1,1,0,2,7295.374528301886,88.0,53.0,0,7295.374528301886,88.0,88.0
10039,apartment,South,86.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,470298.55000000005,1,1,0,2,5468.587790697675,88.0,86.0,0,5468.587790697675,88.0,88.0
10040,apartment,South,124.0,Brasil,Paraná,Londrina,-23.334579,-51.172951,725964.25,1,1,0,2,5854.550403225807,88.0,124.0,0,5854.550403225807,88.0,88.0
10041,apartment,South,107.0,Brasil,Paraná,Londrina,-23.316439,-51.158752,591029.6,1,1,0,2,5523.641121495327,88.0,107.0,0,5523.641121495327,88.0,88.0
10042,apartment,South,63.0,Brasil,Paraná,Londrina,,,418549.95,1,0,0,2,6643.650000000001,88.0,63.0,0,6643.650000000001,88.0,88.0
10043,apartment,South,148.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,1341455.7000000002,1,1,0,2,9063.889864864866,88.0,148.0,0,9063.889864864866,88.0,88.0
10044,apartment,South,67.0,Brasil,Paraná,Londrina,-23.2997046,-51.1784356,536582.25,1,1,0,2,8008.690298507463,88.0,67.0,0,8008.690298507463,88.0,88.0
10045,apartment,South,60.0,Brasil,Paraná,Londrina,-23.304426,-51.176804,489236.75,1,1,0,2,8153.945833333333,88.0,60.0,0,8153.945833333333,88.0,88.0
10046,apartment,South,70.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,400858.5,1,1,0,2,5726.55,88.0,70.0,0,5726.55,88.0,88.0
10047,apartment,South,70.0,Brasil,Paraná,Londrina,-23.312599,-51.198318,419796.69999999995,1,1,0,2,5997.095714285713,88.0,70.0,0,5997.095714285713,88.0,88.0
10048,apartment,South,94.0,Brasil,Paraná,Londrina,-23.329313,-51.176842,830124.35,1,1,0,2,8831.11010638298,88.0,94.0,0,8831.11010638298,88.0,88.0
10049,apartment,South,78.0,Brasil,Paraná,Londrina,-23.345825,-51.181374,486080.4,1,1,0,2,6231.8,88.0,78.0,0,6231.8,88.0,88.0
10050,house,South,160.0,Brasil,Paraná,Londrina,-23.311402,-51.13095,491480.95,1,1,0,2,3071.7559375,151.5,160.0,0,3071.7559375,151.5,151.5
10051,apartment,South,76.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,486080.4,1,1,0,2,6395.7947368421055,88.0,76.0,0,6395.7947368421055,88.0,88.0
10052,apartment,South,69.0,Brasil,Paraná,Londrina,,,394545.75,1,0,0,2,5718.054347826087,88.0,69.0,0,5718.054347826087,88.0,88.0
10053,apartment,South,79.0,Brasil,Paraná,Londrina,-23.330463,-51.182419,505018.6,1,1,0,2,6392.640506329114,88.0,79.0,0,6392.640506329114,88.0,88.0
10054,apartment,South,66.0,Brasil,Paraná,Londrina,-23.312599,-51.198318,408749.4,1,1,0,2,6193.172727272728,88.0,66.0,0,6193.172727272728,88.0,88.0
10055,apartment,South,99.0,Brasil,Paraná,Londrina,-23.317528,-51.166519,392967.60000000003,1,1,0,2,3969.3696969696975,88.0,99.0,0,3969.3696969696975,88.0,88.0
10056,apartment,South,81.0,Brasil,Paraná,Londrina,,,637586.0,1,0,0,2,7871.432098765432,88.0,81.0,0,7871.432098765432,88.0,88.0
10057,apartment,South,173.0,Brasil,Paraná,Londrina,-23.329313,-51.176842,1833848.85,1,1,0,2,10600.282369942197,88.0,173.0,0,10600.282369942197,88.0,88.0
10058,apartment,South,206.0,Brasil,Paraná,Londrina,,,1104728.2000000002,1,0,0,2,5362.758252427186,88.0,206.0,0,5362.758252427186,88.0,88.0
10059,apartment,South,112.0,Brasil,Paraná,Londrina,-23.330463,-51.182419,1073164.55,1,1,0,2,9581.826339285715,88.0,112.0,0,9581.826339285715,88.0,88.0
10060,apartment,South,64.0,Brasil,Paraná,Londrina,-23.329313,-51.176842,560255.0,1,1,0,2,8753.984375,88.0,64.0,0,8753.984375,88.0,88.0
10061,apartment,South,113.0,Brasil,Paraná,Londrina,-23.332329,-51.174355,1000568.1,1,1,0,2,8854.584955752212,88.0,113.0,0,8854.584955752212,88.0,88.0
10062,apartment,South,67.0,Brasil,Paraná,Londrina,-23.312599,-51.198318,468720.4,1,1,0,2,6995.826865671642,88.0,67.0,0,6995.826865671642,88.0,88.0
10063,apartment,South,100.0,Brasil,Paraná,Londrina,-23.328314,-51.178131,923237.1499999999,1,1,0,2,9232.3715,88.0,100.0,0,9232.3715,88.0,88.0
10064,apartment,South,75.0,Brasil,Paraná,Londrina,,,378763.94999999995,1,0,0,2,5050.186,88.0,75.0,0,5050.186,88.0,88.0
10065,apartment,South,80.0,Brasil,Paraná,Londrina,,,402436.69999999995,1,0,0,2,5030.45875,88.0,80.0,0,5030.45875,88.0,88.0
10066,apartment,South,114.0,Brasil,Paraná,Londrina,-23.3326887,-51.1529881,631273.25,1,1,0,2,5537.484649122807,88.0,114.0,0,5537.484649122807,88.0,88.0
10067,apartment,South,64.0,Brasil,Paraná,Londrina,-23.315563,-51.138317,503756.05000000005,1,1,0,2,7871.188281250001,88.0,64.0,0,7871.188281250001,88.0,88.0
10068,apartment,South,69.0,Brasil,Paraná,Londrina,-23.304426,-51.176804,562464.45,1,1,0,2,8151.658695652173,88.0,69.0,0,8151.658695652173,88.0,88.0
10069,apartment,South,83.0,Brasil,Paraná,Londrina,,,661258.75,1,0,0,2,7966.972891566265,88.0,83.0,0,7966.972891566265,88.0,88.0
10070,apartment,South,95.0,Brasil,Paraná,Londrina,-23.3287292,-51.1832056,827757.05,1,1,0,2,8713.232105263158,88.0,95.0,0,8713.232105263158,88.0,88.0
10071,apartment,South,81.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,671674.75,1,1,0,2,8292.280864197532,88.0,81.0,0,8292.280864197532,88.0,88.0
10072,apartment,South,58.0,Brasil,Paraná,Londrina,-23.304087,-51.190369,378763.94999999995,1,1,0,2,6530.4129310344815,88.0,58.0,0,6530.4129310344815,88.0,88.0
10073,apartment,South,78.0,Brasil,Paraná,Londrina,-23.345825,-51.181374,465564.0,1,1,0,2,5968.7692307692305,88.0,78.0,0,5968.7692307692305,88.0,88.0
10074,house,South,194.0,Brasil,Paraná,Londrina,-23.364349,-51.206917,1325673.85,1,1,0,2,6833.370360824742,151.5,194.0,0,6833.370360824742,151.5,151.5
10075,apartment,South,180.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,931128.0499999999,1,1,0,2,5172.933611111111,88.0,180.0,0,5172.933611111111,88.0,88.0
10076,apartment,South,81.0,Brasil,Paraná,Londrina,-23.329313,-51.176842,710024.6000000001,1,1,0,2,8765.735802469137,88.0,81.0,0,8765.735802469137,88.0,88.0
10077,apartment,South,93.0,Brasil,Paraná,Londrina,,,828388.3500000001,1,0,0,2,8907.401612903226,88.0,93.0,0,8907.401612903226,88.0,88.0
10078,apartment,South,69.0,Brasil,Paraná,Londrina,-23.304426,-51.176804,591660.85,1,1,0,2,8574.794927536232,88.0,69.0,0,8574.794927536232,88.0,88.0
10079,apartment,South,122.0,Brasil,Paraná,Londrina,-23.329313,-51.176842,1102992.2,1,1,0,2,9040.919672131147,88.0,122.0,0,9040.919672131147,88.0,88.0
10080,apartment,South,89.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,757370.1,1,1,0,2,8509.776404494381,88.0,89.0,0,8509.776404494381,88.0,88.0
10081,apartment,South,56.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,482766.2,1,1,0,2,8620.825,88.0,56.0,0,8620.825,88.0,88.0
10082,apartment,South,66.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,543526.25,1,1,0,2,8235.246212121212,88.0,66.0,0,8235.246212121212,88.0,88.0
10083,apartment,South,65.0,Brasil,Paraná,Londrina,-23.324949,-51.152412,496969.85,1,1,0,2,7645.69,88.0,65.0,0,7645.69,88.0,88.0
10084,apartment,South,54.0,Brasil,Paraná,Londrina,,,433842.55,1,0,0,2,8034.121296296296,88.0,54.0,0,8034.121296296296,88.0,88.0
10085,apartment,South,68.0,Brasil,Paraná,Londrina,,,504860.80000000005,1,0,0,2,7424.423529411765,88.0,68.0,0,7424.423529411765,88.0,88.0
10086,apartment,South,57.0,Brasil,Paraná,Londrina,-23.304087,-51.190369,457515.3,1,1,0,2,8026.5842105263155,88.0,57.0,0,8026.5842105263155,88.0,88.0
10087,apartment,South,77.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,757370.1,1,1,0,2,9835.975324675324,88.0,77.0,0,9835.975324675324,88.0,88.0
10088,apartment,South,69.0,Brasil,Paraná,Londrina,,,427687.60000000003,1,0,0,2,6198.3710144927545,88.0,69.0,0,6198.3710144927545,88.0,88.0
10089,apartment,South,68.0,Brasil,Paraná,Londrina,-23.335434,-51.197762,471876.75,1,1,0,2,6939.363970588235,88.0,68.0,0,6939.363970588235,88.0,88.0
10090,apartment,South,82.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,473454.95,1,1,0,2,5773.840853658537,88.0,82.0,0,5773.840853658537,88.0,88.0
10091,apartment,South,100.0,Brasil,Paraná,Londrina,-23.3072365,-51.1743663,486948.39999999997,1,1,0,2,4869.4839999999995,88.0,100.0,0,4869.4839999999995,88.0,88.0
10092,apartment,South,87.0,Brasil,Paraná,Londrina,-23.317528,-51.166519,587873.2,1,1,0,2,6757.163218390804,88.0,87.0,0,6757.163218390804,88.0,88.0
10093,apartment,South,98.0,Brasil,Paraná,Londrina,-23.309736,-51.161156,604444.15,1,1,0,2,6167.797448979592,88.0,98.0,0,6167.797448979592,88.0,88.0
10094,apartment,South,87.0,Brasil,Paraná,Londrina,-23.3014763,-51.1857273,580771.4,1,1,0,2,6675.533333333334,88.0,87.0,0,6675.533333333334,88.0,88.0
10095,apartment,South,72.0,Brasil,Paraná,Londrina,-23.326391,-51.18082,537371.35,1,1,0,2,7463.490972222222,88.0,72.0,0,7463.490972222222,88.0,88.0
10096,apartment,South,85.0,Brasil,Paraná,Londrina,-23.3003681,-51.224548,553942.3,1,1,0,2,6516.968235294118,88.0,85.0,0,6516.968235294118,88.0,88.0
10097,apartment,South,110.0,Brasil,Paraná,Londrina,-23.307602,-51.174011,489236.75,1,1,0,2,4447.606818181818,88.0,110.0,0,4447.606818181818,88.0,88.0
10098,apartment,South,68.0,Brasil,Paraná,Londrina,-23.318197,-51.155926,470298.55000000005,1,1,0,2,6916.155147058824,88.0,68.0,0,6916.155147058824,88.0,88.0
10099,apartment,South,58.0,Brasil,Paraná,Londrina,-23.317528,-51.166519,426109.45,1,1,0,2,7346.714655172414,88.0,58.0,0,7346.714655172414,88.0,88.0
10100,apartment,South,100.0,Brasil,Paraná,Londrina,-23.322023,-51.140327,441891.25,1,1,0,2,4418.9125,88.0,100.0,0,4418.9125,88.0,88.0
10101,apartment,South,58.0,Brasil,Paraná,Londrina,-23.317528,-51.166519,426109.45,1,1,0,2,7346.714655172414,88.0,58.0,0,7346.714655172414,88.0,88.0
10102,apartment,South,69.0,Brasil,Paraná,Londrina,-23.313213,-51.167793,497127.69999999995,1,1,0,2,7204.749275362318,88.0,69.0,0,7204.749275362318,88.0,88.0
10103,apartment,South,75.0,Brasil,Paraná,Londrina,-23.351078,-51.150951,490814.95,1,1,0,2,6544.199333333334,88.0,75.0,0,6544.199333333334,88.0,88.0
10104,apartment,South,193.0,Brasil,Paraná,Londrina,-23.3187635,-51.164806,1088946.4,1,1,0,2,5642.20932642487,88.0,193.0,0,5642.20932642487,88.0,88.0
10105,apartment,South,63.0,Brasil,Paraná,Londrina,-23.343237,-51.170074,461776.4,1,1,0,2,7329.784126984127,88.0,63.0,0,7329.784126984127,88.0,88.0
